,SKU,order_number,order_date,date_received,provider,brand,product_name,units_ordered,orders_received
186,BapBA2350,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Adulto Cordero y Arroz - 9.07, kg",2,2
187,BapBA2353,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Adulto - 9.07, kg",1,1
188,BapBA2361,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Puppy Raza Pequeña - 5, kg",1,1
189,BapBA2381,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Puppy Raza Pequeña - 9.07, kg",1,1
190,BapBA2363,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Senior - 5, kg",1,1
191,BapBA2380,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Senior - 9.07, kg",1,1
192,BapBA2365,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Control de Peso - 5, kg",1,1
193,BapBA2379,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Control de Peso - 9.07, kg",1,1
194,BapBA2386,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Piel y Pelo - 5, kg",1,1
195,BapBA2387,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Piel y Pelo - 9.07, kg",1,1
196,BapBA2340,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Puppy - 5, kg",1,1
197,BapBA2343,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Puppy - 9.07, kg",1,1
198,BapBA2359,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Adulto Raza Pequeña - 9.07, kg",1,1
199,BapBA5339,02-003,2022-04-01 00:00:00,2022-04-06,Belina,#ERROR!,"Biscuit Assorte - 510, g",2,0
200,1spFC1796,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 12, kg",1,2
201,1spFC3798,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 2, kg",2,3
202,1spFC2800,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Adulto Todo Raza Control de Peso - 6, kg",1,0
203,1spFC1818,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Cachorro Toda Raza Pelo y Piel Sensible (Cordero) - 14, kg",1,0
204,1spFC3820,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Cachorro Toda Raza Pelo y Piel Sensible (Cordero) - 2.72, kg",1,2
205,1sgFC3787,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Gatito Inicio Saludable - 2.72, kg",1,1
206,1sgFC2792,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Gato Control de Peso - 5.44, kg",1,1
207,1sgFC2778,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Gato Hipoalergénico Libre de Granos - 5.44, kg",1,0
208,1sgFC2781,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Gato Indoor Vitality (Pollo) - 10, kg",1,0
209,1sgFC3783,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Gato Indoor Vitality (Pollo) - 2.72, kg",1,1
210,1sgFC3790,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,1st CHOICE,"Gato Urinario - 1.8, kg",1,1
211,heBaBa44,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Basic Farma,Baxidin Spray120 ml,3,3
212,heBeLa101,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Beaphar,Lactol Kitten250gramos,1,1
213,heBoBr83,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Broadline,"Broadline gato grande (2,5 kg hasta 7,5 kg)ampolla",3,3
214,heBoBr82,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Broadline,"Broadline gato pequeño (600 gramos a 2,4 kg)ampolla",3,3
215,heMeHe80,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Heartgard,Heartgard Plus L6tableta,1,0
216,heMeHe79,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Heartgard,Heartgard Plus M6tableta,1,0
217,heMeHe78,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Heartgard,Heartgard Plus S6tableta,1,0
218,heUnCa92,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,CardioVet30tableta,1,1
219,heUnCe64,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Cefalexina 1000 mg (RRM) - Blíster,1,1
220,heUnCe64,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Cefalexina 100010tableta,10,10
221,heUnCe62,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Cefalexina 500 mg (RRM) - Blíster,1,1
222,heUnCe62,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Cefalexina 50010tableta,10,10
223,heUnCl99,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Clorhexidin Forte Shampoo200ml,1,1
224,heUnCl94,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Clorhexidin gingival20ml,1,1
225,HeunCl74,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Clorhexidin Plus solución100ml,2,2
226,heAlDo103,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Doxiciclina 100 mg (RRM) - Blíster,40,40
227,heAlDo58,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Doxiciclina 100 mg50blister,100,100
228,hezoEn51,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Enzy-Biotic - Frasco,2,2
229,heUnGr72,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Griseofulvina crema15gramos,2,2
230,hezoHe53,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Hemofer B-1260tableta,2,2
231,hezoHe55,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Hemovit B1260ml,1,0
232,hezoHe49,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,HepatoCan Forte60tableta,2,2
233,heUnKe98,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Ketomycol Shampoo120ml,1,0
234,heUnKe70,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Ketomycol30ml,2,0
235,heBeLa102,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Lactol Puppy250gramos,1,1
236,hezoLa46,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Larviwell Spray170gramos,2,2
237,hezoNe48,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Neocan 240 ml,3,3
238,heunNo73,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Novapel crema15gramos,2,2
239,hezoOm56,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Omega Vet60tableta,2,2
240,heMeSt60,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Stomorgyl 1020tableta,1,0
241,heMeSt61,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Stomorgyl 2010tableta,1,0
242,heMeSt59,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Interfarma,Stomorgyl 220tableta,1,0
243,KigKA11027,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,KittyAid,"Artricat - 60, ml",1,0
244,KigKA11026,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,KittyAid,"Ferrocat B12 - 60, ml",1,0
245,KigKA11025,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,KittyAid,"Hepacat - 60, ml",1,0
246,QugQV11028,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,QualiVet,"Energy-Pet - 60, tab",1,0
247,QupQV11030,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,QualiVet,"Lacto-cal - 60, tab",1,0
248,QupQV11031,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,QualiVet,"Perritos Multivitaminas - 60, tab",1,0
249,heBoFr90,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Frontline Spray100ml,1,1
250,heBoFr91,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Frontline Spray250ml,1,1
251,heUnOt93,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,"Otoderm Gotas - 15, ml",1,1
252,heUnPr66,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Prednisolona 10 mg (RRM) - Blíster,1,1
253,heUnPr66,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Prednisolona 1010tableta,10,10
254,heUnPr68,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Prednisolona 20 mg (RRM) - Blíster,1,1
255,heUnPr68,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Prednisolona 2010tableta,10,10
256,heUnSa81,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Sarnil crema15gramos,2,2
257,heunUn75,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Uniplus jarabe15ml,2,2
258,heunUn77,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Uniplus Ultra Tabletas - Tableta,120,120
259,heunUn76,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Unimedical,Uniplus Ultra tabletas120comprimido,0,0
260,hezoNe45,03-003,2022-04-04 00:00:00,2022-04-06,Herrera y Elizondo,Wellco,"Neowell Vet Spray - 30, g",3,3
261,PupAL348,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Alpo,"Alpo Adulto - 2, kg",2,0
262,PupBE213,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Beneful,"Adulto Original Carne de Res - 10.1, kg",1,0
263,PupBE215,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Beneful,"Salud Radiante Adulto Salmon - 10, kg",4,0
264,PupBE330,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Beneful,"Minis Adulto Carne - 4, kg",1,1
265,PugCH219,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Cat Chow,"Cat Chow Adultos Pescado y Mariscos - 9, kg",2,2
266,PugCH220,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Cat Chow,"Cat Chow Adultos Hogareños - 9, kg",1,0
267,PugCH349,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Cat Chow,"Cat Chow Adultos HogareÃ±os - 1.5, kg",4,4
268,PupDL5463,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Dentalife,"Perro Mini - 193, g",1,1
269,PupCH221,04-002,2022-04-04 00:00:00,2022-04-08,Purina,#ERROR!,"Adulto Razas Medianas y Grandes - 7.5, kg",4,4
270,PupCH332,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Dog Chow,"Adulto Razas Medianas y Grandes - 4, kg",2,2
271,PupCH334,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Dog Chow,"Dog Chow Cachorro Razas Minis y PequeÃ±os - 4, kg",1,1
272,PupCH684,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Dog Chow,"Alimento Húmedo Cachorros Razas Pequeñas Carne Con Leche y Arroz - 100, g",6,6
273,PugFF4102,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Fancy Feast,"Alimento Húmedo Paté Salmón - 85, g",1,0
274,PugFF4104,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Fancy Feast,"Alimento HÃºmedo Tuna - 85, g",15,15
275,PugFF496,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Fancy Feast,"Alimento HÃºmedo Sliced Pavo - 85, g",12,12
276,PugFX473,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Felix,Purina Felix Alimento Húmedo Paté Salmón 156g,0,1
277,PugFX6108,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Felix,"Alimento HÃºmedo Pollo E HÃ­gado - 85, g",6,6
278,PugFX6113,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Felix,"Alimento HÃºmedo Gatitos Carne - 85, g",5,6
279,PugPP3458,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Savor Adult Salmon & Rice - 1.59, kg",2,2
280,PupPP1408,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Reduced Calorie - 13, kg",1,0
281,PupPP1411,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Adulto Razas Grandes - 13, kg",2,2
282,PupPP2420,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Mind 7+ Razas Medianas y Grandes - 7.5, kg",2,2
283,PupPP3426,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Cachorros Razas Pequeñas - 3, kg",1,1
284,PupPP3427,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Reduced Calorie - 3, kg",1,0
285,PupPP3431,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Adulto Razas Grandes - 3, kg",1,1
286,PupPP3434,04-002,2022-04-04 00:00:00,2022-04-08,Purina,Pro Plan,"Pro Plan Cachorro Sensitive Skin - 3, kg",1,1
287,1spFC3798,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 2, kg",2,2
288,1spFC2800,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Adulto Todo Raza Control de Peso - 6, kg",1,0
289,1spFC1818,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Cachorro Toda Raza Pelo y Piel Sensible (Cordero) - 14, kg",1,0
290,1sgFC2778,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Gato Hipoalergénico Libre de Granos - 5.44, kg",1,0
291,1sgFC2781,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Gato Indoor Vitality (Pollo) - 10, kg",2,0
292,1sgFC3783,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Gato Indoor Vitality (Pollo) - 2.72, kg",1,0
293,1sgFC2774,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Gato Pelo y Piel Saludable (Salmon) - 10, kg",2,0
294,1sgFC3776,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,"Gato Pelo y Piel Saludable (Salmon) - 2.72, kg",2,0
295,1spFC2815,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,Perro Adulto Mant. Piel y Pelo Sensible (Cordero),1,1
296,1spFC3816,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,1st CHOICE,Perro Adulto Mant. Piel y Pelo Sensible (Cordero),1,1
297,NepNX1993,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,NexGard,"10.1 a 25 kg (Verde) - 68, g",10,11
298,NepNX1995,03-004,2022-04-18 00:00:00,2022-04-20,Herrera y Elizondo,NexGard,"25.1 a 50kg (Roja) - 68, g",10,11
299,ScgSD31494,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,"c/dÂ® Multicare Feline with Chicken - 1.81, kg",1,1
300,ScgSD31496,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,"c/dÂ® Multicare Feline Stress - 1.81, kg",1,1
301,ScgSD41493,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,Feline C/D 156 Gr,12,12
302,ScgSD41497,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,Feline I/D 154 Gr,12,12
303,ScpSD11441,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,"c/dÂ® Multicare Canine - 12.5, kg",1,1
304,ScpSD31454,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,Pd Canine I/D Small Bites 1.5 Kg*,1,1
305,ScpSD31455,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,"Pd Canine I/D Small Bites 3,17 Kg*",1,1
306,ScpSD31463,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,"k/d Canine - 3.85, kg",1,1
307,ScpSD31527,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,"Adult Small Bites Chicken & Barley - 2.26, kg",1,1
308,ScpSD31554,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,"Senior 7+ Small Bites Chicken Meal, Barley & Rice - 2.26, kg",1,1
309,ScpSD41436,06-002,2022-04-19 00:00:00,2022-04-20,Vetim,Hills,Canine & Feline A/D 156 Gr *,12,12
310,DipDN1160,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Skin And Coat Grain Free Salmon And Potato All Life Stages - 13.6, kg",2,0
311,DipDi3184,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Puppy - 3.6, kg",2,2
312,DipDi1186,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Puppy - 18.1, kg",3,0
313,TapTW3135,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"South West Canyon (Jabali) - 2.3, kg",1,0
314,TapTW3129,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"High Prairie Puppy (Bisonte Asado y Venado Asado) - 2.3, kg",1,0
315,DipDN3170,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Small Breed Puppy - 2.27, kg",1,1
316,TapPR3155,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Prey Trout (Trucha) - 4, kg",1,0
317,TapTW3122,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Pacific Stream Puppy (Salmón Ahumado) - 2.3, kg",2,0
318,TapTW3115,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Wetlands (Pato) - 2.3, kg",2,0
319,TapTW1117,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Wetlands (Pato) - 12.7, kg",1,0
320,TapTW3118,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Pacific Stream (Salmón Ahumado) - 2.3, kg",1,0
321,TapTW3125,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"High Prairie (Bisonte Asado y Venado Asado) - 2.3, kg",1,0
322,TapTW1127,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"High Prairie (Bisonte Asado y Venado Asado) - 12.7, kg",1,0
323,TapTW1131,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"High Prairie Puppy (Bisonte Asado y Venado Asado) - 12.7, kg",1,0
324,TapTW3132,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Sierra Mountain (Cordero Rostizado) - 2.3, kg",2,0
325,TapTW1140,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Appalachian Valley Small Breed (Venado y Garbanzo) - 12.7, kg",1,0
326,TapTW3144,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Tow Ancient Prairie (Bisonte Asado y Venado Asado) - 2.3, kg",1,0
327,TapTW3146,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Tow Ancient Stream (Salmón Ahumado) - 2.3, kg",1,0
328,TapTW1149,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Tow Ancient Mountain (Cordero Asado) - 12.7, kg",1,1
329,TagTW3206,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Canyon River Feline (Trucha y Salmón Ahumado) - 2.3, kg",1,0
330,TagTW3208,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Rocky Mountain Feline (Venado Asado y Salmón Ahumado) - 2.3, kg",1,1
331,DipDN3173,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Small Breed Adult Lamb & Rice - 2.72, kg",1,1
332,DipDi1180,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Performance - 18.1, kg",1,0
333,DipDN1166,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Light Lamb & Rice - 13.6, kg",2,1
334,TapTW1121,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Pacific Stream (Salmón Ahumado) - 18, kg",1,0
335,TapTW3138,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Appalachian Valley Small Breed (Venado y Garbanzo) - 2.3, kg",1,0
336,TapTW3141,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Pine Forest (Venado y Legumbres) - 2.3, kg",2,0
337,TapTW3148,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Tow Ancient Mountain (Cordero Asado) - 2.3, kg",1,0
338,TapTW3150,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Taste Of The Wild,"Tow Ancient Wetlands (Aves Asadas) - 2.3, kg",1,0
339,DipDi1181,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Maintenance - 22.7, kg",1,0
340,DipDi1182,01-004,2022-04-18 00:00:00,2022-04-20,Yanyunis,Diamond,"Premium Adult - 18.1, kg",1,0
341,BapBA1354,02-005,2022-04-19 00:00:00,2022-04-21,Belina,Balance,"Adulto Cordero y Arroz - 14.97, kg",3,3
342,BapBA1368,02-005,2022-04-19 00:00:00,2022-04-21,Belina,Balance,"Senior - 14.97, kg",3,3
343,BapBA1352,02-005,2022-04-19 00:00:00,2022-04-21,Belina,Balance,"Adulto - 14.97, kg",2,2
344,BapBA1369,02-005,2022-04-19 00:00:00,2022-04-21,Belina,Balance,"Control de Peso - 14.97, kg",1,1
345,BapBA1385,02-005,2022-04-19 00:00:00,2022-04-21,Belina,Balance,"Adulto Raza Grande - 14.97, kg",1,1
346,BapBA1388,02-005,2022-04-19 00:00:00,2022-04-21,Belina,Balance,"Piel y Pelo - 14.97, kg",1,1
347,BapBA2387,02-005,2022-04-19 00:00:00,2022-04-21,Belina,Balance,"Piel y Pelo - 9.07, kg",1,1
348,BapBA1354,02-004,2022-04-18 00:00:00,2022-04-21,Belina,Balance,"Adulto Cordero y Arroz - 14.97, kg",5,5
349,BapBA1368,02-004,2022-04-18 00:00:00,2022-04-21,Belina,Balance,"Senior - 14.97, kg",1,1
350,BapBA1352,02-004,2022-04-18 00:00:00,2022-04-21,Belina,Balance,"Adulto - 14.97, kg",4,4
351,BapBA1355,02-004,2022-04-18 00:00:00,2022-04-21,Belina,Balance,"Puppy - 14.97, kg",1,1
352,BapBA1385,02-004,2022-04-18 00:00:00,2022-04-21,Belina,Balance,"Adulto Raza Grande - 14.97, kg",2,2
353,BapBA1388,02-004,2022-04-18 00:00:00,2022-04-21,Belina,Balance,"Piel y Pelo - 14.97, kg",2,2
354,BapBA2387,02-004,2022-04-18 00:00:00,2022-04-21,Belina,Balance,"Piel y Pelo - 9.07, kg",1,1
355,NugNS3309,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Cat and Kitten Chicken, Salmon and Liver - 3, kg",4,0
356,NupNS1331,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Adulto Large Breed Pollo y Arroz - 13.6, kg",4,0
357,NupNS1291,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Senior (Pollo y Arroz) - 13.6, kg",3,0
358,NupNS1270,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Super Performance Chicken and Rice (Pollo y Arroz) - 18.18, kg",3,0
359,NupNS1323,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Seafood Libre de Granos - 13.6, kg",3,0
360,NupNS2273,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Weight Management (Control de Peso) - 6.8, kg",2,0
361,NupNS1295,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Lamb Meal & Rice (Cordero y Arroz) - 13.6, kg",2,0
362,NupNS3293,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Senior (Pollo y Arroz) - 2.27, kg",4,0
363,NugNS2308,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Cat and Kitten Chicken, Salmon & Liver - 7.25, kg",4,0
364,NupNS3275,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Cat & Kitten Chicken & Rice - 3, kg",2,0
365,NupNS1287,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Large Breed Puppy (Raza Grande Cachorro) - 13.6, kg",2,0
366,NugNS2305,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Cat & Kitten Chicken & Rice - 7.25, kg",2,0
367,NupNS4320,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Alimento En Lata de Pollo, Cordero y Pescado de Mar - 368, g",3,0
368,NupNS3279,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Chicken & Rice Adult (Pollo y Arroz Adulto) - 2.27, kg",2,0
369,NupNS3312,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Grain Free Chicken & Peas (Libre de granos Pollo y Guisantes) - 2.27, KG",2,0
370,NupNS2284,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"S&M Puppy Chicken and Rice (Pollo y Arroz Cachorro) - 6.8, kg",2,0
371,NupNS2300,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Adulto Trucha y Arroz - 6.8, kg",3,0
372,NupPV3263,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Salmon & Potato - 2.27, kg",1,0
373,NupPV1261,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Salmon & Potato - 11.34, kg",1,0
374,NupNS3297,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Lamb Meal & Rice (Cordero y Arroz) - 2.27, kg",2,0
375,NupNS4269,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Alimento En Lata Cordero - 368, g",3,0
376,NupNS3301,02-005,2022-04-19 00:00:00,2022-04-21,Belina,NutriSource,"Trout &amp; Rice (Trucha y Arroz) - 2.27, kg",2,0
